delta,alpha,Re,Cl,Cd,Cm,Cl_alpha
2.45,4.5,0.4,0.971193,0.0189,-0.0736,5.39147
2.45,4.5,0.5,0.994974,0.01802,-0.078,5.46045
2.45,4.5,0.6,1.01548,0.01734,-0.0817,5.51854
2.45,4.5,0.7,1.03294,0.01678,-0.085,5.5668
2.45,4.5,0.8,1.04802,0.01637,-0.0876,5.61246
2.45,4.5,0.9,1.06109,0.01606,-0.0898,5.64873
2.45,4.5,1,1.07286,0.01574,-0.0919,5.6785
2.45,4.5,1.25,1.09685,0.01518,-0.0961,5.7354
2.45,4.5,1.5,1.11582,0.01474,-0.0995,5.776
2.45,4.5,1.75,1.13116,0.01439,-0.1023,5.80864
2.45,4.5,2,1.14394,0.01413,-0.1047,5.8321
2.45,4.5,2.5,1.16511,0.01365,-0.1088,5.8569
2.45,4.5,3,1.18167,0.01337,-0.1118,5.87871
2.45,4.5,3.5,1.19528,0.01309,-0.1144,5.88581
2.45,4.5,4,1.2067,0.0129,-0.1165,5.89222
2.45,5,0.2,0.946627,0.02273,-0.0594,5.1864
2.45,5,0.3,0.988725,0.02072,-0.0672,5.23685
2.45,5,0.4,1.01788,0.01945,-0.0725,5.30717
2.45,5,0.5,1.04228,0.01855,-0.0769,5.37989
2.45,5,0.6,1.06328,0.01783,-0.0807,5.43583
2.45,5,0.7,1.08115,0.01733,-0.0837,5.48239
2.45,5,0.8,1.09662,0.0169,-0.0864,5.52445
2.45,5,0.9,1.10999,0.01652,-0.0888,5.55694
2.45,5,1,1.122,0.01622,-0.0909,5.58264
2.45,5,1.25,1.14645,0.01561,-0.0952,5.63101
2.45,5,1.5,1.16574,0.01517,-0.0986,5.6638
2.45,5,1.75,1.18134,0.01483,-0.1013,5.69183
2.45,5,2,1.19431,0.01452,-0.1038,5.71238
2.45,5,2.5,1.21566,0.0141,-0.1077,5.72916
2.45,5,3,1.23239,0.01372,-0.1111,5.74526
2.45,5,3.5,1.24604,0.01348,-0.1136,5.7483
2.45,5,4,1.25751,0.01324,-0.1158,5.75244
2.45,5.5,0.2,0.991503,0.02344,-0.0579,5.0964
2.45,5.5,0.3,1.03402,0.02138,-0.0659,5.14221
2.45,5.5,0.4,1.0638,0.02007,-0.0712,5.21599
2.45,5.5,0.5,1.08885,0.0191,-0.0757,5.29286
2.45,5.5,0.6,1.11034,0.01846,-0.0792,5.34702
2.45,5.5,0.7,1.12861,0.01788,-0.0824,5.39246
2.45,5.5,0.8,1.14443,0.01744,-0.0851,5.43113
2.45,5.5,0.9,1.15807,0.0171,-0.0874,5.46012
2.45,5.5,1,1.17028,0.01674,-0.0896,5.48206
2.45,5.5,1.25,1.19512,0.01611,-0.0941,5.52236
2.45,5.5,1.5,1.21466,0.01564,-0.0975,5.54772
2.45,5.5,1.75,1.23049,0.01528,-0.1003,5.57123
2.45,5.5,2,1.24363,0.01501,-0.1026,5.58879
2.45,5.5,2.5,1.26509,0.0145,-0.1067,5.5985
2.45,5.5,3,1.28193,0.01418,-0.1099,5.60923
2.45,5.5,3.5,1.2956,0.01385,-0.1127,5.60894
2.45,5.5,4,1.3071,0.01366,-0.1148,5.61111
2.45,6,0.2,1.03553,0.0242,-0.0565,4.99074
2.45,6,0.3,1.07844,0.02209,-0.0645,5.03591
2.45,6,0.4,1.10888,0.02072,-0.0698,5.1136
2.45,6,0.5,1.13462,0.01983,-0.0739,5.19504
2.45,6,0.6,1.15658,0.01906,-0.0778,5.24819
2.45,6,0.7,1.17524,0.0185,-0.0809,5.29334
2.45,6,0.8,1.19138,0.01804,-0.0836,5.32919
2.45,6,0.9,1.20527,0.01763,-0.0861,5.35532
2.45,6,1,1.21766,0.01731,-0.0882,5.37411
2.45,6,1.25,1.24281,0.01665,-0.0927,5.40741
2.45,6,1.5,1.26255,0.01616,-0.0963,5.42623
2.45,6,1.75,1.27856,0.01577,-0.0991,5.44557
2.45,6,2,1.29184,0.01544,-0.1016,5.46023
2.45,6,2.5,1.31336,0.015,-0.1055,5.46422
2.45,6,3,1.33028,0.01462,-0.1087,5.47013
2.45,6,3.5,1.34393,0.01436,-0.1113,5.46741
2.45,6,4,1.35544,0.01409,-0.1137,5.46799
2.45,6.5,0.2,1.07855,0.02504,-0.055,4.86442
2.45,6.5,0.3,1.12187,0.02288,-0.0631,4.91346
2.45,6.5,0.4,1.153,0.02151,-0.068,4.99558
2.45,6.5,0.5,1.17948,0.02052,-0.0723,5.08205
2.45,6.5,0.6,1.2019,0.0198,-0.076,5.13523
2.45,6.5,0.7,1.22096,0.01917,-0.0793,5.18116
2.45,6.5,0.8,1.2374,0.01867,-0.0822,5.2151
2.45,6.5,0.9,1.2515,0.01831,-0.0845,5.2393
2.45,6.5,1,1.26405,0.01792,-0.0867,5.25581
2.45,6.5,1.25,1.28947,0.01724,-0.0911,5.28376
2.45,6.5,1.5,1.30935,0.01671,-0.0948,5.29738
2.45,6.5,1.75,1.32551,0.0163,-0.0978,5.31317
2.45,6.5,2,1.33891,0.01601,-0.1002,5.3252
2.45,6.5,2.5,1.36045,0.01549,-0.1042,5.32514
2.45,6.5,3,1.37739,0.01514,-0.1073,5.32705
2.45,6.5,3.5,1.39102,0.01484,-0.1099,5.32293
2.45,6.5,4,1.40252,0.01463,-0.1121,5.32234
2.45,7,0.2,1.12036,0.02593,-0.0536,4.71272
2.45,7,0.3,1.16414,0.02371,-0.0614,4.77055
2.45,7,0.4,1.19601,0.02236,-0.0661,4.85767
2.45,7,0.5,1.22327,0.02137,-0.0704,4.94954
2.45,7,0.6,1.24615,0.02053,-0.0743,5.00401
2.45,7,0.7,1.26562,0.01993,-0.0775,5.05192
2.45,7,0.8,1.28236,0.01941,-0.0803,5.08515
2.45,7,0.9,1.29667,0.01894,-0.0829,5.10859
2.45,7,1,1.30935,0.01857,-0.0851,5.12392
2.45,7,1.25,1.335,0.01785,-0.0896,5.14867
2.45,7,1.5,1.35498,0.01735,-0.0931,5.15886
2.45,7,1.75,1.37127,0.01691,-0.0961,5.17195
2.45,7,2,1.38476,0.01656,-0.0987,5.18178
2.45,7,2.5,1.40629,0.01605,-0.1027,5.17964
2.45,7,3,1.42324,0.01567,-0.1059,5.17857
2.45,7,3.5,1.43682,0.01538,-0.1085,5.17419
2.45,7,4,1.44832,0.01511,-0.1107,5.17293
2.45,7.5,0.2,1.16071,0.02688,-0.0524,4.53151
2.45,7.5,0.3,1.20506,0.02478,-0.059,4.60323
2.45,7.5,0.4,1.23772,0.0233,-0.0641,4.69588
2.45,7.5,0.5,1.2658,0.02221,-0.0685,4.79339
2.45,7.5,0.6,1.28917,0.02143,-0.0722,4.85056
2.45,7.5,0.7,1.30907,0.02071,-0.0757,4.90169
2.45,7.5,0.8,1.3261,0.02015,-0.0785,4.93562
2.45,7.5,0.9,1.34061,0.01975,-0.0809,4.95964
2.45,7.5,1,1.35343,0.01932,-0.0832,4.97503
2.45,7.5,1.25,1.37929,0.01857,-0.0878,4.99911
2.45,7.5,1.5,1.39935,0.01799,-0.0914,5.00796
2.45,7.5,1.75,1.41574,0.01759,-0.0942,5.01942
2.45,7.5,2,1.42932,0.01723,-0.0968,5.02766
2.45,7.5,2.5,1.45082,0.01667,-0.1009,5.02559
2.45,7.5,3,1.46776,0.01625,-0.1043,5.02279
2.45,7.5,3.5,1.4813,0.01598,-0.1067,5.01934
2.45,7.5,4,1.49279,0.01571,-0.109,5.018
2.45,8,0.2,1.19935,0.02794,-0.0506,4.31744
2.45,8,0.3,1.2444,0.0258,-0.0571,4.40813
2.45,8,0.4,1.27789,0.02434,-0.0619,4.50676
2.45,8,0.5,1.30685,0.02325,-0.0662,4.60993
2.45,8,0.6,1.33073,0.0223,-0.0703,4.67117
2.45,8,0.7,1.3511,0.02162,-0.0735,4.72671
2.45,8,0.8,1.36843,0.02104,-0.0764,4.76282
2.45,8,0.9,1.38316,0.02052,-0.0791,4.78887
2.45,8,1,1.39612,0.02014,-0.0812,4.80566
2.45,8,1.25,1.4222,0.01932,-0.0858,4.83185
2.45,8,1.5,1.44234,0.01877,-0.0894,4.84166
2.45,8,1.75,1.45883,0.01826,-0.0925,4.85271
2.45,8,2,1.47247,0.01791,-0.0949,4.86013
2.45,8,2.5,1.49397,0.01735,-0.0989,4.8604
2.45,8,3,1.51087,0.01699,-0.102,4.85731
2.45,8,3.5,1.5244,0.01661,-0.1049,4.85603
2.45,8,4,1.53588,0.01642,-0.1069,4.85527
2.45,8.5,0.2,1.23597,0.0292,-0.0481,4.06819
2.45,8.5,0.3,1.2819,0.02713,-0.0546,4.18266
2.45,8.5,0.4,1.31629,0.0255,-0.0597,4.28751
2.45,8.5,0.5,1.34617,0.02428,-0.0642,4.39604
2.45,8.5,0.6,1.37061,0.02339,-0.0679,4.46259
2.45,8.5,0.7,1.39148,0.02258,-0.0714,4.52355
2.45,8.5,0.8,1.40915,0.02197,-0.0743,4.56332
2.45,8.5,0.9,1.42412,0.02151,-0.0766,4.59281
2.45,8.5,1,1.43723,0.02102,-0.079,4.61234
2.45,8.5,1.25,1.46356,0.0202,-0.0836,4.64349
2.45,8.5,1.5,1.4838,0.01954,-0.0873,4.65669
2.45,8.5,1.75,1.50039,0.01913,-0.0901,4.66868
2.45,8.5,2,1.51409,0.01868,-0.0928,4.67617
2.45,8.5,2.5,1.53561,0.01815,-0.0967,4.68109
2.45,8.5,3,1.5525,0.01775,-0.0998,4.67929
2.45,8.5,3.5,1.56602,0.01741,-0.1024,4.68142
2.45,8.5,4,1.5775,0.01714,-0.1046,4.68202
2.45,9,0.2,1.27025,0.03061,-0.0455,3.78263
2.45,9,0.3,1.3173,0.02839,-0.0525,3.92515
2.45,9,0.4,1.35263,0.0268,-0.0574,4.03618
2.45,9,0.5,1.38348,0.02557,-0.0617,4.14939
2.45,9,0.6,1.40853,0.02449,-0.0657,4.22218
2.45,9,0.7,1.42996,0.02373,-0.069,4.28927
2.45,9,0.8,1.44799,0.02305,-0.0719,4.33401
2.45,9,0.9,1.46324,0.02246,-0.0745,4.36825
2.45,9,1,1.47654,0.02204,-0.0767,4.39178
2.45,9,1.25,1.50317,0.02111,-0.0813,4.43067
2.45,9,1.5,1.52355,0.02049,-0.0849,4.44964
2.45,9,1.75,1.54025,0.01996,-0.0879,4.46398
2.45,9,2,1.55403,0.01963,-0.0901,4.47253
2.45,9,2.5,1.57562,0.01902,-0.0942,4.48435
2.45,9,3,1.5925,0.01852,-0.0976,4.48556
2.45,9,3.5,1.60606,0.01824,-0.0999,4.4923
2.45,9,4,1.61756,0.01791,-0.1023,4.49512
2.45,9.5,0.2,1.30188,0.03219,-0.0428,3.46098
2.45,9.5,0.3,1.35032,0.03003,-0.0499,3.63502
2.45,9.5,0.4,1.38664,0.02826,-0.0551,3.75179
2.45,9.5,0.5,1.41849,0.02688,-0.0595,3.86854
2.45,9.5,0.6,1.4442,0.02588,-0.0631,3.94806
2.45,9.5,0.7,1.46625,0.02492,-0.0666,4.02158
2.45,9.5,0.8,1.4847,0.02423,-0.0695,4.07233
2.45,9.5,0.9,1.50027,0.02367,-0.0719,4.11239
2.45,9.5,1,1.5138,0.02314,-0.0742,4.141
2.45,9.5,1.25,1.54081,0.02221,-0.0787,4.19013
2.45,9.5,1.5,1.56139,0.02153,-0.0822,4.21707
2.45,9.5,1.75,1.57823,0.02099,-0.0852,4.2352
2.45,9.5,2,1.59209,0.02057,-0.0877,4.24586
2.45,9.5,2.5,1.61382,0.01991,-0.0917,4.26665
2.45,9.5,3,1.63073,0.01949,-0.0947,4.27266
2.45,9.5,3.5,1.64438,0.01909,-0.0974,4.28515
2.45,9.5,4,1.65591,0.01884,-0.0995,4.29118
2.45,10,0.2,1.33055,0.03396,-0.0403,3.10488
2.45,10,0.3,1.38065,0.03167,-0.0478,3.31289
2.45,10,0.4,1.41801,0.02992,-0.0527,3.4345
2.45,10,0.5,1.45089,0.02853,-0.0569,3.55306
2.45,10,0.6,1.47733,0.02726,-0.0609,3.63923
2.45,10,0.7,1.50005,0.02642,-0.0639,3.71896
2.45,10,0.8,1.51897,0.02558,-0.0669,3.77637
2.45,10,0.9,1.53492,0.02495,-0.0694,3.823
2.45,10,1,1.54872,0.02448,-0.0714,3.8575
2.45,10,1.25,1.57621,0.02343,-0.076,3.91891
2.45,10,1.5,1.59707,0.02266,-0.0796,3.95573
2.45,10,1.75,1.61409,0.02215,-0.0823,3.979
2.45,10,2,1.62806,0.02165,-0.0849,3.99283
2.45,10,2.5,1.65001,0.021,-0.0888,4.02446
2.45,10,3,1.667,0.02058,-0.0917,4.03707
2.45,10,3.5,1.68079,0.02021,-0.0942,4.05635
2.45,10,4,1.69239,0.01995,-0.0961,4.06666
2.45,10.5,0.2,1.35598,0.03597,-0.0377,2.71749
2.45,10.5,0.3,1.40805,0.03377,-0.0454,2.96064
2.45,10.5,0.4,1.44649,0.03179,-0.0504,3.0856
2.45,10.5,0.5,1.4804,0.03019,-0.0547,3.20371
2.45,10.5,0.6,1.50762,0.02908,-0.0581,3.29574
2.45,10.5,0.7,1.53105,0.02793,-0.0615,3.38087
2.45,10.5,0.8,1.5505,0.02721,-0.0641,3.44505
2.45,10.5,0.9,1.56689,0.02645,-0.0666,3.49855
2.45,10.5,1,1.58102,0.02587,-0.0688,3.53942
2.45,10.5,1.25,1.60911,0.02475,-0.0732,3.61452
2.45,10.5,1.5,1.63033,0.02403,-0.0765,3.66269
2.45,10.5,1.75,1.64759,0.02336,-0.0795,3.69232
2.45,10.5,2,1.66169,0.02296,-0.0817,3.71035
2.45,10.5,2.5,1.68398,0.02231,-0.0854,3.75434
2.45,10.5,3,1.70111,0.02181,-0.0884,3.77532
2.45,10.5,3.5,1.7151,0.02137,-0.091,3.80229
2.45,10.5,4,1.72681,0.02113,-0.0929,3.81805
2.45,11,0.2,1.3779,0.03826,-0.0354,2.30342
2.45,11,0.3,1.43225,0.03586,-0.0434,2.58145
2.45,11,0.4,1.47178,0.03389,-0.0482,2.70768
2.45,11,0.5,1.50499,0.032345,-0.0524,2.80813
2.45,11,0.6,1.53476,0.03086,-0.0559,2.91877
2.45,11,0.7,1.55895,0.02986,-0.0588,3.00782
2.45,11,0.8,1.57899,0.02888,-0.0616,3.07828
2.45,11,0.9,1.59588,0.02824,-0.0638,3.13845
2.45,11,1,1.61039,0.02753,-0.066,3.18573
2.45,11,1.25,1.6392,0.0264,-0.0701,3.27516
2.45,11,1.5,1.6609,0.0255,-0.0736,3.33557
2.45,11,1.75,1.67844,0.02487,-0.0763,3.37259
2.45,11,2,1.69272,0.02446,-0.0784,3.39578
2.45,11,2.5,1.71545,0.0237,-0.0821,3.45321
2.45,11,3,1.73281,0.0231,-0.0851,3.48421
2.45,11,3.5,1.74707,0.02272,-0.0875,3.51962
2.45,11,4,1.75895,0.02243,-0.0894,3.54205
2.45,11.5,0.2,1.39612,0.04088,-0.0332,1.86873
2.45,11.5,0.3,1.45304,0.03857,-0.0412,2.17978
2.45,11.5,0.4,1.49367,0.03639,-0.046,2.30459
2.45,11.5,0.5,1.52958,0.0345,-0.0501,2.41255
2.45,11.5,0.6,1.55847,0.03313,-0.0534,2.51075
2.45,11.5,0.7,1.58345,0.03188,-0.0564,2.60155
2.45,11.5,0.8,1.60413,0.03096,-0.0589,2.67711
2.45,11.5,0.9,1.62156,0.03008,-0.0612,2.74317
2.45,11.5,1,1.63652,0.02951,-0.063,2.79645
2.45,11.5,1.25,1.66617,0.02819,-0.0672,2.89992
2.45,11.5,1.5,1.68845,0.02726,-0.0704,2.97279
2.45,11.5,1.75,1.70635,0.02666,-0.0728,3.01792
2.45,11.5,2,1.72086,0.02606,-0.0752,3.04709
2.45,11.5,2.5,1.74415,0.02523,-0.0788,3.1186
2.45,11.5,3,1.76183,0.02469,-0.0815,3.16108
2.45,11.5,3.5,1.77644,0.02433,-0.0836,3.20546
2.45,11.5,4,1.78855,0.02396,-0.0856,3.2358
2.45,12,0.2,1.41048,0.04384,-0.0313,1.42075
2.45,12,0.3,1.47024,0.0413,-0.0396,1.76136
2.45,12,0.4,1.51195,0.03907,-0.0442,1.8814
2.45,12,0.5,1.54875,0.03728,-0.0478,1.97858
2.45,12,0.6,1.5785,0.0356,-0.0511,2.07541
2.45,12,0.7,1.60427,0.03429,-0.0539,2.16511
2.45,12,0.8,1.62562,0.03324,-0.0563,2.24388
2.45,12,0.9,1.64366,0.0324,-0.0584,2.31442
2.45,12,1,1.6591,0.03163,-0.0603,2.37277
2.45,12,1.25,1.6897,0.03027,-0.0642,2.48897
2.45,12,1.5,1.71268,0.02935,-0.0671,2.5738
2.45,12,1.75,1.73101,0.02863,-0.0696,2.62743
2.45,12,2,1.7458,0.02797,-0.0718,2.6632
2.45,12,2.5,1.76978,0.02715,-0.0751,2.74886
2.45,12,3,1.78788,0.02657,-0.0777,2.80399
2.45,12,3.5,1.80292,0.02618,-0.0797,2.85767
2.45,12,4,1.81533,0.02571,-0.0818,2.89711
2.45,12.5,0.2,1.4209,0.04726,-0.0297,0.967923
2.45,12.5,0.3,1.48187,0.044855,-0.03825,1.332
2.45,12.5,0.4,1.52647,0.04247,-0.0424,1.44443
2.45,12.5,0.5,1.56406,0.04018,-0.046,1.52641
2.45,12.5,0.6,1.59463,0.03846,-0.049,1.61782
2.45,12.5,0.7,1.62116,0.03715,-0.0516,1.70293
2.45,12.5,0.8,1.64321,0.03591,-0.0539,1.78231
2.45,12.5,0.9,1.66187,0.03509,-0.0558,1.85531
2.45,12.5,1,1.67784,0.03424,-0.0576,1.91727
2.45,12.5,1.25,1.70951,0.03278,-0.0611,2.04385
2.45,12.5,1.5,1.73327,0.03175,-0.0639,2.13931
2.45,12.5,1.75,1.7521,0.03083,-0.0664,2.20142
2.45,12.5,2,1.76724,0.0303,-0.0683,2.24417
2.45,12.5,2.5,1.79202,0.02938,-0.0714,2.34347
2.45,12.5,3,1.81067,0.02877,-0.0738,2.41205
2.45,12.5,3.5,1.82621,0.02818,-0.0761,2.47509
2.45,12.5,4,1.83901,0.02768,-0.078,2.52474
2.45,13,0.2,1.42739,0.05115,-0.0285,0.519547
2.45,13,0.3,1.4935,0.04841,-0.0369,0.902633
2.45,13,0.4,1.53714,0.04586,-0.0411,1.00105
2.45,13,0.5,1.57536,0.04369,-0.0444,1.06316
2.45,13,0.6,1.60669,0.04195,-0.0471,1.14443
2.45,13,0.7,1.63393,0.04027,-0.0496,1.2209
2.45,13,0.8,1.65666,0.03921,-0.0515,1.29762
2.45,13,0.9,1.67596,0.03802,-0.0534,1.37047
2.45,13,1,1.69248,0.03731,-0.0549,1.43407
2.45,13,1.25,1.72529,0.03563,-0.0583,1.56761
2.45,13,1.5,1.74992,0.03439,-0.0611,1.67156
2.45,13,1.75,1.76933,0.03355,-0.0632,1.74168
2.45,13,2,1.78487,0.03303,-0.0648,1.79147
2.45,13,2.5,1.81058,0.03199,-0.0678,1.90327
2.45,13,3,1.82988,0.03115,-0.0704,1.98565
2.45,13,3.5,1.84602,0.03047,-0.0725,2.05784
2.45,13,4,1.8593,0.03005,-0.0741,2.11859
2.45,13.5,0.2,1.43001,0.05566,-0.0279,0.085487
2.45,13.5,0.3,1.49952,0.05296,-0.0361,0.478763
2.45,13.5,0.4,1.54394,0.05032,-0.0401,0.55958
2.45,13.5,0.5,1.58261,0.04779,-0.0431,0.597078
2.45,13.5,0.6,1.61458,0.04566,-0.0456,0.662958
2.45,13.5,0.7,1.64244,0.04414,-0.0477,0.726365
2.45,13.5,0.8,1.66581,0.0427,-0.0496,0.796592
2.45,13.5,0.9,1.68573,0.04161,-0.0513,0.866149
2.45,13.5,1,1.7028,0.0406,-0.0528,0.928948
2.45,13.5,1.25,1.73679,0.03881,-0.0558,1.06502
2.45,13.5,1.5,1.76235,0.03761,-0.0582,1.17456
2.45,13.5,1.75,1.78241,0.03677,-0.0601,1.25169
2.45,13.5,2,1.79841,0.03594,-0.0619,1.30823
2.45,13.5,2.5,1.82515,0.03478,-0.0647,1.43079
2.45,13.5,3,1.84523,0.03388,-0.0671,1.52673
2.45,13.5,3.5,1.86203,0.03323,-0.0689,1.60754
2.45,13.5,4,1.87589,0.03273,-0.0705,1.68002
2.45,14,0.2,1.42895,0.06071,-0.0278,-0.324187
2.45,14,0.3,1.50191,0.05767,-0.036,0.0705759
2.45,14,0.4,1.54694,0.05483,-0.0397,0.129116
2.45,14,0.5,1.5858,0.05233,-0.0423,0.137421
2.45,14,0.6,1.61826,0.05034,-0.0445,0.182394
2.45,14,0.7,1.6466,0.04845,-0.0464,0.228105
2.45,14,0.8,1.67054,0.04689,-0.0481,0.287576
2.45,14,0.9,1.69104,0.04573,-0.0495,0.350285
2.45,14,1,1.70865,0.04464,-0.0509,0.409459
2.45,14,1.25,1.74382,0.04273,-0.0536,0.542744
2.45,14,1.5,1.77035,0.04144,-0.0557,0.654233
2.45,14,1.75,1.79111,0.04033,-0.0576,0.736851
2.45,14,2,1.80763,0.03938,-0.0592,0.799456
2.45,14,2.5,1.83547,0.0381,-0.0618,0.930398
2.45,14,3,1.85644,0.03714,-0.0639,1.03901
2.45,14,3.5,1.87399,0.03645,-0.0656,1.1276
2.45,14,4,1.88853,0.03562,-0.0674,1.21203
2.45,14.5,0.2,1.42445,0.06657,-0.0285,-0.699587
2.45,14.5,0.3,1.50083,0.06339,-0.0363,-0.312533
2.45,14.5,0.4,1.54626,0.06049,-0.0397,-0.280746
2.45,14.5,0.5,1.58505,0.05807,-0.0421,-0.305748
2.45,14.5,0.6,1.61779,0.05545,-0.044,-0.287186
2.45,14.5,0.7,1.64644,0.0534,-0.0456,-0.263763
2.45,14.5,0.8,1.67083,0.05201,-0.047,-0.219526
2.45,14.5,0.9,1.69184,0.05042,-0.0483,-0.167491
2.45,14.5,1,1.70994,0.04952,-0.0494,-0.115056
2.45,14.5,1.25,1.74623,0.04739,-0.0517,0.00940568
2.45,14.5,1.5,1.77373,0.04569,-0.0537,0.11862
2.45,14.5,1.75,1.79522,0.04436,-0.0554,0.204668
2.45,14.5,2,1.81231,0.04357,-0.0568,0.272203
2.45,14.5,2.5,1.84132,0.04207,-0.0592,0.408587
2.45,14.5,3,1.8633,0.04095,-0.0611,0.528241
2.45,14.5,3.5,1.88164,0.03989,-0.0629,0.623402
2.45,14.5,4,1.89698,0.03913,-0.0643,0.71949
2.45,15,0.2,1.41687,0.07305,-0.0298,-1.03144
2.45,15,0.3,1.49655,0.06963,-0.0373,-0.661247
2.45,15,0.4,1.54213,0.06679,-0.0405,-0.660169
2.45,15,0.5,1.58054,0.0639,-0.0425,-0.721808
2.45,15,0.6,1.61331,0.06144,-0.0441,-0.734783
2.45,15,0.7,1.64205,0.05963,-0.0454,-0.737917
2.45,15,0.8,1.66675,0.05749,-0.0466,-0.713368
2.45,15,0.9,1.68815,0.05619,-0.0476,-0.67591
2.45,15,1,1.70666,0.05481,-0.0486,-0.633474
2.45,15,1.25,1.74398,0.05234,-0.0506,-0.524334
2.45,15,1.5,1.7724,0.05055,-0.0523,-0.422063
2.45,15,1.75,1.79466,0.04936,-0.0537,-0.335175
2.45,15,2,1.81235,0.04826,-0.055,-0.2643
2.45,15,2.5,1.84256,0.04646,-0.0571,-0.125943
2.45,15,3,1.86562,0.04507,-0.0589,0.00229536
2.45,15,3.5,1.88482,0.04406,-0.0604,0.102475
2.45,15,4,1.90104,0.0434,-0.0616,0.209289
2.45,15.5,0.2,1.4066,0.08032,-0.0319,-1.31151
2.45,15.5,0.3,1.48941,0.07667,-0.039,-0.966689
2.45,15.5,0.4,1.53485,0.07373,-0.0418,-0.999401
2.45,15.5,0.5,1.57256,0.07108,-0.0436,-1.09987
2.45,15.5,0.6,1.60507,0.06866,-0.045,-1.14873
2.45,15.5,0.7,1.63364,0.06607,-0.046,-1.18205
2.45,15.5,0.8,1.65846,0.06431,-0.0469,-1.18132
2.45,15.5,0.9,1.68011,0.06263,-0.0477,-1.1622
2.45,15.5,1,1.69893,0.06123,-0.0485,-1.133
2.45,15.5,1.25,1.73711,0.05844,-0.0501,-1.04584
2.45,15.5,1.5,1.76638,0.05658,-0.0515,-0.955414
2.45,15.5,1.75,1.78939,0.05495,-0.0527,-0.870773
2.45,15.5,2,1.80771,0.05351,-0.0538,-0.798617
2.45,15.5,2.5,1.83912,0.05154,-0.0557,-0.662194
2.45,15.5,3,1.86332,0.05013,-0.0572,-0.528695
2.45,15.5,3.5,1.88341,0.04913,-0.0584,-0.425428
2.45,15.5,4,1.9006,0.04803,-0.0596,-0.309574
2.45,16,0.2,1.39415,0.08843,-0.0349,-1.53309
2.45,16,0.3,1.47983,0.0846,-0.0415,-1.22081
2.45,16,0.4,1.52483,0.0819,-0.0441,-1.28913
2.45,16,0.5,1.56149,0.07891,-0.0455,-1.42914
2.45,16,0.6,1.5934,0.07616,-0.0465,-1.51701
2.45,16,0.7,1.62154,0.07408,-0.0474,-1.58315
2.45,16,0.8,1.64625,0.07197,-0.0481,-1.60975
2.45,16,0.9,1.66797,0.07007,-0.0487,-1.61232
2.45,16,1,1.68698,0.06855,-0.0492,-1.59938
2.45,16,1.25,1.7258,0.06552,-0.0505,-1.54066
2.45,16,1.5,1.75579,0.06316,-0.0516,-1.46696
2.45,16,1.75,1.77951,0.06125,-0.0525,-1.38808
2.45,16,2,1.79626,0.060265,-0.05375,-1.3015
2.45,16,2.5,1.83104,0.05779,-0.0549,-1.18692
2.45,16,3,1.85641,0.05611,-0.0561,-1.05237
2.45,16,3.5,1.87741,0.05461,-0.0573,-0.948319
2.45,16,4,1.89564,0.0534,-0.0582,-0.825977
2.45,16.5,0.2,1.38003,0.09651,-0.0383,-1.69138
2.45,16.5,0.3,1.46828,0.09268,-0.0445,-1.41676
2.45,16.5,0.4,1.51252,0.08992,-0.0468,-1.52089
2.45,16.5,0.5,1.54779,0.08751,-0.0481,-1.6993
2.45,16.5,0.6,1.57876,0.08544,-0.0492,-1.82765
2.45,16.5,0.7,1.60618,0.0827,-0.0496,-1.92792
2.45,16.5,0.8,1.63052,0.08051,-0.0501,-1.98436
2.45,16.5,0.9,1.65212,0.07874,-0.0505,-2.01129
2.45,16.5,1,1.67116,0.0768,-0.0508,-2.01721
2.45,16.5,1.25,1.71035,0.07343,-0.0516,-1.99277
2.45,16.5,1.5,1.74089,0.0709,-0.0524,-1.94041
2.45,16.5,1.75,1.76526,0.06893,-0.0531,-1.87114
2.45,16.5,2,1.78481,0.06702,-0.0537,-1.80438
2.45,16.5,2.5,1.81848,0.06449,-0.0549,-1.68478
2.45,16.5,3,1.84502,0.06258,-0.0559,-1.55427
2.45,16.5,3.5,1.86691,0.06105,-0.0568,-1.4521
2.45,16.5,4,1.88623,0.05969,-0.0576,-1.32677
2.45,17,0.2,1.36482,0.10634,-0.0433,-1.78394
2.45,17,0.3,1.45529,0.10172,-0.0485,-1.54934
2.45,17,0.4,1.49847,0.09951,-0.0507,-1.68745
2.45,17,0.5,1.53203,0.0969,-0.0517,-1.90098
2.45,17,0.6,1.5617,0.0944,-0.0523,-2.06919
2.45,17,0.7,1.5881,0.09229,-0.0528,-2.20323
2.45,17,0.8,1.61181,0.09016,-0.0531,-2.29067
2.45,17,0.9,1.63306,0.08797,-0.0532,-2.34369
2.45,17,1,1.65196,0.08634,-0.0534,-2.37041
2.45,17,1.25,1.6912,0.08273,-0.0539,-2.38506
2.45,17,1.5,1.72209,0.07949,-0.0542,-2.35805
2.45,17,1.75,1.747,0.07722,-0.0546,-2.30244
2.45,17,2,1.76711,0.07565,-0.0551,-2.24312
2.45,17,2.5,1.80176,0.0727,-0.0558,-2.13869
2.45,17,3,1.8294,0.07061,-0.0566,-2.0181
2.45,17,3.5,1.85217,0.06826,-0.0571,-1.92082
2.45,17,4,1.87257,0.0666,-0.0577,-1.79699
2.45,17.5,0.2,1.34909,0.11449,-0.0477,-1.811
